budget,genres,id,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
70000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",10253,4.822033,2007-02-08,53587404,90.0,Released,Dragon Wars: D-War,4.0,104
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",124459,26.9385,2013-03-14,27437881,100.0,Released,The Incredible Burt Wonderstone,5.3,724
31500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",28,49.973462,1979-08-15,89460381,153.0,Released,Apocalypse Now,8.0,2055
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",38073,13.611544,2010-09-01,42045846,102.0,Released,Going the Distance,6.0,262
0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2054,6.775294,1995-12-29,106269971,137.0,Released,Mr. Holland's Opus,6.9,113
31500000,"[{""id"": 28, ""name"": ""Action""}]",302156,27.891012,2016-04-14,14708696,113.0,Released,Criminal,5.7,557
31000000,"[{""id"": 18, ""name"": ""Drama""}]",606,13.864975,1985-12-20,128499205,161.0,Released,Out of Africa,7.0,279
31000000,"[{""id"": 18, ""name"": ""Drama""}]",87502,42.213765,2012-11-02,161772375,138.0,Released,Flight,6.5,2415
34000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",698,29.887404,1979-06-26,210308099,126.0,Released,Moonraker,5.9,541
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",120467,74.417456,2014-02-26,174600318,99.0,Released,The Grand Budapest Hotel,8.0,4519
31000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",11313,7.06762,2001-09-07,24185781,101.0,Released,Hearts in Atlantis,6.4,131
31000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",6488,15.895661,1990-08-09,53208180,103.0,Released,Arachnophobia,6.2,433
31000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",10559,19.258041,2000-04-28,68106245,118.0,Released,Frequency,7.0,462
31000000,"[{""id"": 35, ""name"": ""Comedy""}]",296099,47.753598,2015-07-28,104384188,99.0,Released,Vacation,6.2,1195
30250000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",8012,15.585138,1995-10-20,115101622,105.0,Released,Get Shorty,6.4,302
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1574,32.217425,2002-12-26,306776732,113.0,Released,Chicago,6.9,677
34200000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9032,34.86859,1999-06-25,234801895,93.0,Released,Big Daddy,6.1,875
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2770,36.432598,2001-08-10,287553595,108.0,Released,American Pie 2,6.0,1344
30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",862,73.640445,1995-10-30,373554033,81.0,Released,Toy Story,7.7,5269
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",1637,49.526736,1994-06-09,350448145,116.0,Released,Speed,6.8,1783
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",72570,26.780961,2012-02-05,196114570,104.0,Released,The Vow,7.0,1293
30000000,"[{""id"": 18, ""name"": ""Drama""}]",10637,25.996219,2000-09-29,136706683,113.0,Released,Remember the Titans,7.4,821
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",1669,46.212155,1990-03-02,199200000,134.0,Released,The Hunt for Red October,7.2,957
25000000,"[{""id"": 18, ""name"": ""Drama""}]",132363,32.105328,2013-08-16,115922175,132.0,Released,The Butler,7.2,1101
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",9472,41.156217,2004-06-18,167722310,92.0,Released,DodgeBall: A True Underdog Story,6.2,981
30000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",2907,37.179547,1991-11-22,191502426,99.0,Released,The Addams Family,6.7,848
30000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",9273,34.391792,1995-11-10,212385533,90.0,Released,Ace Ventura: When Nature Calls,6.1,1099
37000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",9880,40.176265,2001-08-03,165335153,115.0,Released,The Princess Diaries,6.5,1023
26000000,"[{""id"": 35, ""name"": ""Comedy""}]",2925,10.704596,1996-09-20,116400000,102.0,Released,The First Wives Club,6.5,166
33000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",807,79.579532,1995-09-22,327311859,127.0,Released,Se7en,8.1,5765
30000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",17654,63.13678,2009-08-05,210819611,112.0,Released,District 9,7.3,3382
30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",11836,27.870755,2004-11-14,140161792,87.0,Released,The SpongeBob SquarePants Movie,6.7,574
25000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",322,31.242999,2003-10-07,156822020,138.0,Released,Mystic River,7.6,1422
30000000,"[{""id"": 18, ""name"": ""Drama""}]",70,70.456012,2004-12-15,216763646,132.0,Released,Million Dollar Baby,7.7,2439
80000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",9535,29.415229,1999-03-05,176885658,103.0,Released,Analyze This,6.4,503
29000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",11036,55.109138,2004-06-25,115603229,123.0,Released,The Notebook,7.7,3067
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",6557,30.695228,2008-01-10,160259319,111.0,Released,27 Dresses,6.1,978
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",18126,13.788422,2009-04-10,155545279,102.0,Released,Hannah Montana: The Movie,6.0,449
30,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",16340,4.590277,2000-09-14,103,78.0,Released,Rugrats in Paris: The Movie,6.0,100
30000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",4476,26.952727,1994-12-16,160638883,133.0,Released,Legends of the Fall,7.2,619
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22947,33.704181,2009-09-05,163670000,109.0,Released,Up in the Air,6.7,1205
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2755,19.925026,2002-12-13,105834556,125.0,Released,About Schmidt,6.7,362
35000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",82654,43.742241,2013-01-31,116980662,97.0,Released,Warm Bodies,6.4,2652
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",59967,46.377628,2012-09-26,47042000,118.0,Released,Looper,6.6,4697
30000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9598,34.36645,1995-07-18,254134910,89.0,Released,Babe,6.0,733
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",82696,12.967137,2012-08-07,114281051,100.0,Released,Hope Springs,5.8,284
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",9870,50.670253,2008-04-17,105173115,111.0,Released,Forgetting Sarah Marshall,6.4,1172
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",8292,24.694551,2005-08-11,92374674,109.0,Released,Four Brothers,6.7,607
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",8780,11.409124,2008-04-23,63833449,99.0,Released,Baby Mama,5.8,205
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",10521,33.385429,2009-01-09,114663461,89.0,Released,Bride Wars,5.9,856
19000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",10762,8.584398,2004-08-20,69631118,95.0,Released,Without a Paddle,5.3,214
37000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",10096,41.569541,2004-04-13,96455697,98.0,Released,13 Going on 30,6.3,1204
30000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",59436,43.753585,2011-05-11,151119219,94.0,Released,Midnight in Paris,7.4,1990
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",227783,18.568021,2014-01-17,0,85.0,Released,The Nut Job,5.5,319
53000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",4133,28.350529,2001-04-04,83282296,124.0,Released,Blow,7.4,1317
80000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",10207,10.81051,1999-02-22,118880016,131.0,Released,Message in a Bottle,5.8,196
30000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",172,19.578249,1989-06-09,70200000,107.0,Released,Star Trek V: The Final Frontier,5.6,376
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",21972,5.73667,2002-07-03,0,99.0,Released,Like Mike,5.7,100
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",36593,28.624038,1994-03-18,51132598,83.0,Released,The Naked Gun 33⅓: The Final Insult,6.3,521
30000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",707,27.230493,1985-05-24,152427960,131.0,Released,A View to a Kill,6.0,506
30000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",533,30.380747,2005-09-04,192452832,85.0,Released,The Curse of the Were-Rabbit,6.8,643
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",6023,29.489274,2007-11-15,156835339,126.0,Released,P.S. I Love You,6.9,977
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",6439,8.058109,2005-01-06,93772522,102.0,Released,Racing Stripes,5.1,123
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",4347,33.369305,2007-08-29,129266061,123.0,Released,Atonement,7.4,1049
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",37056,16.52083,2010-05-14,0,105.0,Released,Letters to Juliet,6.6,796
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",4105,11.19602,1989-09-22,45892212,125.0,Released,Black Rain,6.2,243
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",76489,14.585968,2012-04-13,54819301,92.0,Released,The Three Stooges,4.9,140
40000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10402, ""name"": ""Music""}]",3933,43.571612,2005-09-09,117195061,77.0,Released,Corpse Bride,7.2,1894
0,"[{""id"": 18, ""name"": ""Drama""}]",9918,8.305085,2006-01-13,42647449,118.0,Released,Glory Road,7.2,144
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",273481,55.424027,2015-09-17,84025816,121.0,Released,Sicario,7.2,2416
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",307081,65.364452,2015-06-15,91709827,123.0,Released,Southpaw,7.3,2067
30000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",16871,45.083509,2009-03-15,90810892,99.0,Released,Drag Me to Hell,6.2,966
25000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",293863,82.052056,2015-04-16,65663276,112.0,Released,The Age of Adaline,7.4,1990
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",13156,15.011624,2003-09-19,0,111.0,Released,Secondhand Lions,6.9,260
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",41233,25.060342,2010-08-04,159291809,107.0,Released,Step Up 3D,6.6,582
25000000,"[{""id"": 12, ""name"": ""Adventure""}]",9266,11.42943,2002-08-08,51842679,104.0,Released,Blue Crush,5.6,159
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",1262,32.26789,2006-09-09,53653224,113.0,Released,Stranger Than Fiction,7.1,721
30000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",4513,33.394082,2007-10-17,75505973,113.0,Released,30 Days of Night,6.2,767
30000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",22970,73.987775,2012-04-12,66486080,95.0,Released,The Cabin in the Woods,6.5,2263
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",7278,10.608998,2008-01-24,84646831,84.0,Released,Meet the Spartans,3.7,359
30000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",9013,12.821329,1988-07-20,38413606,126.0,Released,Midnight Run,7.2,238
27000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",865,30.131498,1987-11-13,38122105,101.0,Released,The Running Man,6.4,703
25000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",10776,12.113235,1986-12-19,38748395,94.0,Released,Little Shop of Horrors,6.6,384
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",50456,31.191975,2011-04-07,63782078,111.0,Released,Hanna,6.5,1263
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",9823,11.916389,1997-11-21,51376861,95.0,Released,Mortal Kombat: Annihilation,3.8,221
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",59861,20.355458,2011-06-30,36160375,98.0,Released,Larry Crowne,5.7,359
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",133805,63.848541,2013-10-16,82394288,100.0,Released,Carrie,5.8,1463
30000000,"[{""id"": 10402, ""name"": ""Music""}]",12763,8.999675,2006-03-17,34742066,108.0,Released,Take the Lead,6.6,162
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",9766,9.278361,2006-09-15,41480851,125.0,Released,Gridiron Gang,6.5,206
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",12244,55.806402,2009-08-19,48428063,79.0,Released,9,6.6,1262
30000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",109421,48.237797,2013-02-07,63372757,106.0,Released,Side Effects,6.4,1323
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11137,17.943945,2004-03-28,0,111.0,Released,The Prince & Me,5.9,278
30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",51162,19.143721,2011-04-13,14460000,63.0,Released,Winnie the Pooh,6.8,258
19000000,"[{""id"": 35, ""name"": ""Comedy""}]",10152,15.67747,2003-06-13,39267515,85.0,Released,Dumb and Dumberer: When Harry Met Lloyd,4.1,210
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",239566,13.064264,2014-08-01,31911598,139.0,Released,Get on Up,6.4,158
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",9271,5.301589,1995-08-04,24048000,106.0,Released,Virtuosity,5.4,163
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",4474,20.252143,2006-06-20,60896147,95.0,Released,My Super Ex-Girlfriend,4.8,442
30000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]",184346,29.359201,2014-07-01,0,118.0,Released,Deliver Us from Evil,5.9,690
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",48340,20.063165,2011-02-03,108609310,108.0,Released,Sanctum,5.8,339
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",14846,6.246199,2004-08-06,22034832,111.0,Released,Little Black Book,5.2,112
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",72207,27.71063,2012-04-27,53909751,124.0,Released,The Five-Year Engagement,5.7,457
30000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",43539,34.421696,2010-11-18,51148651,133.0,Released,The Next Three Days,6.9,905
30000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",9920,15.89534,2006-03-03,31070211,87.0,Released,Ultraviolet,4.8,458
30000000,"[{""id"": 53, ""name"": ""Thriller""}]",8978,18.706504,2005-01-19,35294470,109.0,Released,Assault on Precinct 13,6.0,311
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",11702,9.607391,1998-02-06,19204929,87.0,Released,The Replacement Killers,6.0,127
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",8869,17.834976,2002-07-17,0,99.0,Released,Eight Legged Freaks,5.4,295
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",43347,20.236951,2010-11-22,102820008,112.0,Released,Love & Other Drugs,6.6,1233
30000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",3489,16.883429,2007-02-14,16930884,108.0,Released,88 Minutes,5.7,313
35000000,"[{""id"": 18, ""name"": ""Drama""}]",9701,12.779201,2005-02-12,25224242,126.0,Released,North Country,6.8,125
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2122,14.729386,2004-04-07,26155781,98.0,Released,The Whole Ten Yards,5.5,278
26000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",37707,23.227877,2009-10-06,0,104.0,Released,Splice,5.5,671
37000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",10658,11.374306,1986-08-01,37962774,110.0,Released,Howard the Duck,5.1,221
